match_id,p0hand,p1hand,hard,clay,grass,gender,sets_wr,sets_won,match_wr,match_win
20190911-W-Hiroshima-R16-Priscilla_Hon-Su_Wei_Hsieh,1,1,1,0,0,0,"[0.3142857142857143, 0.514018691588785, 0.5540540540540541]","[0, 1, 1]",0.49537037037037035,1
20190910-W-Zhengzhou-R32-Bibiane_Schoofs-Saisai_Zheng,1,1,1,0,0,0,"[0.5181818181818182, 0.7105263157894737]","[1, 1]",0.5675675675675675,1
20190910-W-Hiroshima-R32-Risa_Ozaki-Su_Wei_Hsieh,1,1,1,0,0,0,"[0.6153846153846154, 0.4406779661016949, 0.5740740740740741]","[1, 0, 1]",0.5393939393939394,1
20190907-W-US_Open-F-Serena_Williams-Bianca_Andreescu,1,1,1,0,0,0,"[0.5373134328358209, 0.5256410256410257]","[1, 1]",0.5310344827586206,1
20190905-W-US_Open-SF-Belinda_Bencic-Bianca_Andreescu,1,1,1,0,0,0,"[0.52, 0.5238095238095238]","[1, 1]",0.5217391304347826,1
20190904-W-US_Open-QF-Elise_Mertens-Bianca_Andreescu,1,1,1,0,0,0,"[0.41818181818181815, 0.625, 0.5689655172413793]","[0, 1, 1]",0.5341614906832298,1
20190903-W-US_Open-QF-Serena_Williams-Qiang_Wang,1,1,1,0,0,0,"[0.2972972972972973, 0.14285714285714285]","[0, 0]",0.23076923076923078,0
20190902-W-US_Open-R16-Bianca_Andreescu-Taylor_Townsend,1,0,1,0,0,0,"[0.37254901960784315, 0.5263157894736842, 0.4107142857142857]","[0, 1, 0]",0.43902439024390244,0
20190831-W-US_Open-R32-Sorana_Cirstea-Taylor_Townsend,1,0,1,0,0,0,"[0.5394736842105263, 0.5925925925925926]","[1, 1]",0.5615384615384615,1
20190831-W-US_Open-R32-Naomi_Osaka-Cori_Gauff,1,1,1,0,0,0,"[0.45098039215686275, 0.3]","[0, 0]",0.38461538461538464,0
20190831-W-US_Open-R32-Kristie_Ahn-Jelena_Ostapenko,1,1,1,0,0,0,"[0.4745762711864407, 0.4819277108433735]","[0, 0]",0.4788732394366197,0
20190831-W-US_Open-R32-Julia_Goerges-Kiki_Bertens,1,1,1,0,0,0,"[0.37735849056603776, 0.42105263157894735]","[0, 0]",0.4,0
20190831-W-US_Open-R32-Donna_Vekic-Yulia_Putintseva,1,1,1,0,0,0,"[0.4827586206896552, 0.37037037037037035]","[0, 0]",0.42857142857142855,0
20190831-W-US_Open-R32-Caroline_Wozniacki-Bianca_Andreescu,1,1,1,0,0,0,"[0.5396825396825397, 0.5666666666666667]","[1, 1]",0.5528455284552846,1
20190830-W-US_Open-R32-Madison_Keys-Sofia_Kenin,1,1,1,0,0,0,"[0.375, 0.49382716049382713]","[0, 0]",0.4496124031007752,0
20190829-W-US_Open-R64-Taylor_Townsend-Simona_Halep,0,1,1,0,0,0,"[0.64, 0.4444444444444444, 0.4787234042553192]","[1, 0, 0]",0.51010101010101,0
20190829-W-US_Open-R64-Su_Wei_Hsieh-Karolina_Muchova,1,1,1,0,0,0,"[0.6595744680851063, 0.509090909090909, 0.5294117647058824]","[1, 0, 1]",0.5561497326203209,1
20190829-W-US_Open-R64-Laura_Siegemund-Sofia_Kenin,1,1,1,0,0,0,"[0.5340909090909091, 0.6666666666666666]","[1, 1]",0.5789473684210527,1
20190829-W-US_Open-R64-Kirsten_Flipkens-Bianca_Andreescu,1,1,1,0,0,0,"[0.5538461538461539, 0.5342465753424658]","[1, 1]",0.5434782608695652,1
20190829-W-US_Open-R64-Kaia_Kanepi-Donna_Vekic,1,1,1,0,0,0,"[0.5108695652173914, 0.5576923076923077]","[1, 1]",0.5277777777777778,1
20190829-W-US_Open-R64-Iga_Swiatek-Anastasija_Sevastova,1,1,1,0,0,0,"[0.4074074074074074, 0.62, 0.5806451612903226]","[0, 1, 1]",0.536144578313253,1
20190829-W-US_Open-R64-Francesca_Di_Lorenzo-Julia_Goerges,0,1,1,0,0,0,"[0.5301204819277109, 0.7027027027027027]","[1, 1]",0.5833333333333334,1
20190829-W-US_Open-R64-Anastasia_Pavlyuchenkova-Kiki_Bertens,1,1,1,0,0,0,"[0.5151515151515151, 0.5466666666666666]","[1, 1]",0.5319148936170213,1
20190827-W-US_Open-R128-Paula_Badosa-Kiki_Bertens,1,1,1,0,0,0,"[0.55, 0.627906976744186]","[1, 1]",0.5825242718446602,1
20190827-W-US_Open-R128-Katie_Volynets-Bianca_Andreescu,1,1,1,0,0,0,"[0.5694444444444444, 0.5636363636363636]","[1, 1]",0.5669291338582677,1
20190827-W-US_Open-R128-Donna_Vekic-Richel_Hogenkamp,1,1,1,0,0,0,"[0.49137931034482757, 0.40384615384615385]","[0, 0]",0.4642857142857143,0
20190826-W-US_Open-R128-Whitney_Osuigwe-Elina_Svitolina,1,1,1,0,0,0,"[0.675, 0.5428571428571428]","[1, 1]",0.5909090909090909,1
20190826-W-US_Open-R128-Serena_Williams-Maria_Sharapova,1,1,1,0,0,0,"[0.3076923076923077, 0.35555555555555557]","[0, 0]",0.3333333333333333,0
20190826-W-US_Open-R128-Priscilla_Hon-Margarita_Gasparyan,1,1,1,0,0,0,"[0.5172413793103449, 0.5166666666666667]","[1, 1]",0.5170068027210885,1
20190826-W-US_Open-R128-Angelique_Kerber-Kristina_Mladenovic,0,1,1,0,0,0,"[0.5052631578947369, 0.28205128205128205, 0.53125]","[1, 0, 1]",0.4696969696969697,1
20190818-W-New_York-Q3-Jil_Belen_Teichmann-Laura_Siegemund,0,1,1,0,0,0,"[0.6976744186046512, 0.5, 0.52]","[1, 0, 0]",0.5480769230769231,0
20190817-W-Cincinnati-SF-Madison_Keys-Sofia_Kenin,1,1,1,0,0,0,"[0.4594594594594595, 0.423728813559322]","[0, 0]",0.44360902255639095,0
20190816-W-Cincinnati-QF-Madison_Keys-Venus_Williams,1,1,1,0,0,0,"[0.37777777777777777, 0.4523809523809524]","[0, 0]",0.4263565891472868,0
20190816-W-Cincinnati-QF-Ashleigh_Barty-Maria_Sakkari,1,1,1,0,0,0,"[0.546875, 0.3541666666666667, 0.2777777777777778]","[1, 0, 0]",0.4189189189189189,0
20190815-W-Cincinnati-R16-Sofia_Kenin-Elina_Svitolina,1,1,1,0,0,0,"[0.4507042253521127, 0.4835164835164835]","[0, 0]",0.4691358024691358,0
20190814-W-Cincinnati-R32-Anett_Kontaveit-Iga_Swiatek,1,1,1,0,0,0,"[0.453125, 0.4842105263157895]","[0, 0]",0.4716981132075472,0
20190813-W-Cincinnati-R64-Venus_Williams-Kiki_Bertens,1,1,1,0,0,0,"[0.4423076923076923, 0.5789473684210527, 0.4647887323943662]","[0, 1, 0]",0.49444444444444446,0
20190813-W-Cincinnati-R64-Madison_Keys-Garbine_Muguruza,1,1,1,0,0,0,"[0.55, 0.4714285714285714, 0.41509433962264153]","[1, 0, 0]",0.4876847290640394,0
20190812-W-Cincinnati-R64-Caty_Mcnally-Elise_Mertens,1,1,1,0,0,0,"[0.5217391304347826, 0.75]","[1, 1]",0.5806451612903226,1
20190811-W-Toronto-F-Serena_Williams-Bianca_Andreescu,1,1,1,0,0,0,[0.5666666666666667],[1],0.5666666666666667,1
20190810-W-Toronto-SF-Bianca_Andreescu-Sofia_Kenin,1,1,1,0,0,0,"[0.45588235294117646, 0.49019607843137253]","[0, 0]",0.4764705882352941,0
20190809-W-Toronto-QF-Serena_Williams-Naomi_Osaka,1,1,1,0,0,0,"[0.4339622641509434, 0.46774193548387094]","[0, 0]",0.45217391304347826,0
20190809-W-Toronto-QF-Karolina_Pliskova-Bianca_Andreescu,1,1,1,0,0,0,"[0.7027027027027027, 0.38461538461538464, 0.5245901639344263]","[1, 0, 1]",0.52,1
20190808-W-Toronto-R16-Dayana_Yastremska-Sofia_Kenin,1,1,1,0,0,0,"[0.6829268292682927, 0.5957446808510638]","[1, 1]",0.6363636363636364,1
20190808-W-Toronto-R16-Bianca_Andreescu-Kiki_Bertens,1,1,1,0,0,0,"[0.3404255319148936, 0.5157894736842106, 0.43333333333333335]","[0, 1, 0]",0.4504950495049505,0
20190808-W-Toronto-R16-Belinda_Bencic-Elina_Svitolina,1,1,1,0,0,0,"[0.5882352941176471, 0.5394736842105263]","[1, 1]",0.5590551181102362,1
20190807-W-Toronto-R32-Bianca_Andreescu-Darya_Kasatkina,1,1,1,0,0,0,"[0.5476190476190477, 0.39215686274509803, 0.4666666666666667]","[1, 0, 0]",0.48,0
20190806-W-Toronto-R64-Bianca_Andreescu-Eugenie_Bouchard,1,1,1,0,0,0,"[0.5161290322580645, 0.3617021276595745, 0.43333333333333335]","[1, 0, 0]",0.4437869822485207,0
20190806-W-Toronto-R32-Francesca_Di_Lorenzo-Kiki_Bertens,0,1,1,0,0,0,"[0.6037735849056604, 0.6842105263157895]","[1, 1]",0.6373626373626373,1
20190805-W-Toronto-R64-Su_Wei_Hsieh-Sofia_Kenin,1,1,1,0,0,0,"[0.5362318840579711, 0.5483870967741935]","[1, 1]",0.5419847328244275,1
20190805-W-Toronto-R64-Anett_Kontaveit-Maria_Sharapova,1,1,1,0,0,0,"[0.543859649122807, 0.4264705882352941, 0.4819277108433735]","[1, 0, 0]",0.4807692307692308,0
20190801-W-Washington-R16-Christina_Mchale-Caty_Mcnally,1,1,1,0,0,0,"[0.5694444444444444, 0.3333333333333333, 0.5333333333333333]","[1, 0, 1]",0.5026455026455027,1
20190801-W-ITF_Lexington-R16-Katie_Swan-Yuxuan_Zhang,1,1,1,0,0,0,"[0.2894736842105263, 0.3]","[0, 0]",0.2948717948717949,0
20190731-W-Washington-R16-Lauren_Davis-Sofia_Kenin,1,1,1,0,0,0,"[0.5421686746987951, 0.4666666666666667, 0.47560975609756095]","[1, 0, 0]",0.49777777777777776,0
20190728-W-Palermo-F-Jil_Belen_Teichmann-Kiki_Bertens,0,1,0,1,0,0,"[0.47959183673469385, 0.38181818181818183]","[0, 0]",0.4444444444444444,0
20190727-W-Palermo-SF-Kiki_Bertens-Paula_Badosa,1,1,0,1,0,0,"[0.35555555555555557, 0.4691358024691358]","[0, 0]",0.42857142857142855,0
20190726-W-Palermo-QF-Jasmine_Paolini-Kiki_Bertens,1,1,0,1,0,0,"[0.5068493150684932, 0.3055555555555556, 0.6578947368421053]","[1, 0, 1]",0.4965986394557823,1
20190726-W-Palermo-QF-Arantxa_Rus-Paula_Badosa,0,1,0,1,0,0,"[0.5714285714285714, 0.6304347826086957]","[1, 1]",0.6,1
20190725-W-Palermo-R16-Arantxa_Rus-Viktoria_Kuzmova,0,1,0,1,0,0,"[0.4393939393939394, 0.4406779661016949]","[0, 0]",0.44,0
20190725-W-Palermo-R16-Aleksandra_Krunic-Kiki_Bertens,1,1,0,1,0,0,"[0.5789473684210527, 0.6153846153846154]","[1, 1]",0.5963302752293578,1
20190724-W-Palermo-R16-Jil_Belen_Teichmann-Gabriela_Ce,0,0,0,1,0,0,"[0.3488372093023256, 0.4946236559139785]","[0, 0]",0.4485294117647059,0
20190723-W-Palermo-R32-Ekaterine_Gorgodze-Kiki_Bertens,0,1,0,1,0,0,"[0.6111111111111112, 0.6136363636363636]","[1, 1]",0.6122448979591837,1
20190723-W-Palermo-R32-Daria_Gavrilova-Jil_Belen_Teichmann,1,0,0,1,0,0,"[0.5365853658536586, 0.5357142857142857]","[1, 1]",0.536144578313253,1
20190722-W-Palermo-R32-Arantxa_Rus-Amandine_Hesse,0,1,0,1,0,0,"[0.3488372093023256, 0.45588235294117646]","[0, 0]",0.4144144144144144,0
20190721-W-Bucharest-F-Patricia_Maria_Tig-Elena_Rybakina,1,1,0,1,0,0,"[0.5873015873015873, 0.75]","[1, 1]",0.6421052631578947,1
20190720-W-Bucharest-SF-Patricia_Maria_Tig-Laura_Siegemund,1,1,0,1,0,0,"[0.4426229508196721, 0.30952380952380953]","[0, 0]",0.3883495145631068,0
20190720-W-Bucharest-SF-Elena_Rybakina-Martina_Di_Giuseppe,1,1,0,1,0,0,"[0.4444444444444444, 0.3333333333333333]","[0, 0]",0.3939393939393939,0
20190719-W-Bucharest-QF-Patricia_Maria_Tig-Kristyna_Pliskova,1,0,0,1,0,0,"[0.4794520547945205, 0.574468085106383, 0.4230769230769231]","[0, 1, 0]",0.4883720930232558,0
20190716-W-Bucharest-R32-Anna_Bondar-Patricia_Maria_Tig,1,1,0,1,0,0,"[0.6041666666666666, 0.6]","[1, 1]",0.6020408163265306,1
20190715-W-Bucharest-R32-Laura_Siegemund-Anhelina_Kalinina,1,1,0,1,0,0,"[0.5316455696202531, 0.4528301886792453, 0.4868421052631579]","[1, 0, 0]",0.4951923076923077,0
20190712-W-Wimbledon_Juniors-SF-Emma_Navarro-Daria_Snigur,1,1,0,0,1,0,"[0.5454545454545454, 0.7647058823529411]","[1, 1]",0.6292134831460674,1
20190708-W-Wimbledon-R16-Carla_Suarez_Navarro-Serena_Williams,1,1,0,0,1,0,"[0.5961538461538461, 0.5686274509803921]","[1, 1]",0.5825242718446602,1
20190706-W-Wimbledon-R32-Sloane_Stephens-Johanna_Konta,1,1,0,0,1,0,"[0.44, 0.5061728395061729, 0.6829268292682927]","[0, 1, 1]",0.5290697674418605,1
20190706-W-Wimbledon-R32-Serena_Williams-Julia_Goerges,1,1,0,0,1,0,"[0.42592592592592593, 0.45901639344262296]","[0, 0]",0.4434782608695652,0
20190706-W-Wimbledon-R32-Petra_Kvitova-Magda_Linette,0,1,0,0,1,0,"[0.42857142857142855, 0.4117647058823529]","[0, 0]",0.42105263157894735,0
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,1,1,0,0,1,0,"[0.4339622641509434, 0.4117647058823529]","[0, 0]",0.4230769230769231,0
20190706-W-Wimbledon-R32-Barbora_Zahlavova_Strycova-Kiki_Bertens,1,1,0,0,1,0,"[0.46153846153846156, 0.3157894736842105]","[0, 0]",0.4186046511627907,0
20190705-W-Wimbledon-R64-Karolina_Pliskova-Monica_Puig,1,1,0,0,1,0,"[0.2647058823529412, 0.4603174603174603]","[0, 0]",0.3917525773195876,0
20190705-W-Wimbledon-R32-Shuai_Zhang-Caroline_Wozniacki,1,1,0,0,1,0,"[0.453125, 0.4423076923076923]","[0, 0]",0.4482758620689655,0
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,1,1,0,0,1,0,"[0.41509433962264153, 0.5932203389830508, 0.4406779661016949]","[0, 1, 0]",0.4853801169590643,0
20190705-W-Wimbledon-R32-Cori_Gauff-Polona_Hercog,1,1,0,0,1,0,"[0.6226415094339622, 0.5, 0.44776119402985076]","[1, 0, 0]",0.5142857142857142,0
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,0,1,0,0,1,0,"[0.48214285714285715, 0.5168539325842697, 0.5714285714285714]","[0, 1, 1]",0.5223880597014925,1
20190704-W-Wimbledon-R64-Kaja_Juvan-Serena_Williams,1,1,0,0,1,0,"[0.35555555555555557, 0.6037735849056604, 0.5892857142857143]","[0, 1, 1]",0.525974025974026,1
20190704-W-Wimbledon-R64-Amanda_Anisimova-Magda_Linette,1,1,0,0,1,0,"[0.5466666666666666, 0.5]","[1, 1]",0.5202312138728323,1
20190703-W-Wimbledon-R64-Margarita_Gasparyan-Elina_Svitolina,1,1,0,0,1,0,"[0.475, 0.5180722891566265]","[0, 1]",0.49693251533742333,1
20190703-W-Wimbledon-R64-Cori_Gauff-Magdalena_Rybarikova,1,1,0,0,1,0,"[0.38636363636363635, 0.4166666666666667]","[0, 0]",0.40384615384615385,0
20190702-W-Wimbledon-R128-Tamara_Zidansek-Eugenie_Bouchard,1,1,0,0,1,0,"[0.45901639344262296, 0.5454545454545454, 0.47435897435897434]","[0, 1, 0]",0.49537037037037035,0
20190702-W-Wimbledon-R128-Sorana_Cirstea-Amanda_Anisimova,1,1,0,0,1,0,"[0.5441176470588235, 0.5633802816901409]","[1, 1]",0.5539568345323741,1
20190702-W-Wimbledon-R128-Sloane_Stephens-Timea_Bacsinszky,1,1,0,0,1,0,"[0.37777777777777777, 0.46153846153846156]","[0, 0]",0.422680412371134,0
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,1,1,0,0,1,0,"[0.3617021276595745, 0.45454545454545453]","[0, 0]",0.41935483870967744,0
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,1,1,0,0,1,0,"[0.40816326530612246, 0.42857142857142855]","[0, 0]",0.41904761904761906,0
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Kerkhove,1,1,0,0,1,0,"[0.49514563106796117, 0.4642857142857143]","[0, 0]",0.48427672955974843,0
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,1,1,0,0,1,0,"[0.43548387096774194, 0.39215686274509803]","[0, 0]",0.415929203539823,0
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,1,1,0,0,1,0,"[0.41935483870967744, 0.36]","[0, 0]",0.39285714285714285,0
20190702-W-Wimbledon-R128-Andrea_Petkovic-Monica_Niculescu,1,1,0,0,1,0,"[0.40816326530612246, 0.5862068965517241, 0.5357142857142857]","[0, 1, 1]",0.518324607329843,1
20190701-W-Wimbledon-R128-Madison_Brengle-Marketa_Vondrousova,1,0,0,0,1,0,"[0.4666666666666667, 0.47368421052631576]","[0, 0]",0.47058823529411764,0
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,1,1,0,0,1,0,"[0.3958333333333333, 0.4883720930232558]","[0, 0]",0.4552238805970149,0
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,1,1,0,0,1,0,"[0.6122448979591837, 0.5208333333333334]","[1, 1]",0.5517241379310345,1
20190701-W-Wimbledon-R128-Daria_Gavrilova-Elina_Svitolina,1,1,0,0,1,0,"[0.45614035087719296, 0.75, 0.6428571428571429]","[0, 1, 1]",0.5728155339805825,1
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,1,1,0,0,1,0,"[0.5694444444444444, 0.55]","[1, 1]",0.5606060606060606,1
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,1,1,0,0,1,0,"[0.35555555555555557, 0.35]","[0, 0]",0.35294117647058826,0
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Kerkhove,1,1,0,0,1,0,"[0.3055555555555556, 0.5396825396825397, 0.5362318840579711]","[0, 1, 1]",0.4880952380952381,1
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,1,1,0,0,1,0,"[0.5294117647058824, 0.4642857142857143, 0.5087719298245614]","[1, 0, 1]",0.5027624309392266,1
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,1,1,0,0,1,0,"[0.5432098765432098, 0.58]","[1, 1]",0.5572519083969466,1
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,1,1,0,0,1,0,"[0.47706422018348627, 0.3404255319148936]","[0, 0]",0.4358974358974359,0
20190625-W-Eastbourne-R32-Yulia_Putintseva-Kiki_Bertens,1,1,0,0,1,0,"[0.5555555555555556, 0.6071428571428571]","[1, 1]",0.5798319327731093,1
20190620-W-Mallorca-R16-Belinda_Bencic-Shelby_Rogers,1,1,0,0,1,0,"[0.5671641791044776, 0.45454545454545453, 0.38461538461538464]","[1, 0, 0]",0.49324324324324326,0
20190619-W-Birmingham-R16-Petra_Martic-Margarita_Gasparyan,1,1,0,0,1,0,"[0.4230769230769231, 0.45454545454545453]","[0, 0]",0.44285714285714284,0
20190618-W-Birmingham-R32-Venus_Williams-Aliaksandra_Sasnovich,1,1,0,0,1,0,"[0.4230769230769231, 0.47540983606557374]","[0, 0]",0.45132743362831856,0
20190618-W-Birmingham-R32-Petra_Martic-Ekaterina_Alexandrova,1,1,0,0,1,0,"[0.4666666666666667, 0.4647887323943662]","[0, 0]",0.46564885496183206,0
20190616-W-s_Hertogenbosch-F-Kiki_Bertens-Alison_Riske,1,1,0,0,1,0,"[0.3157894736842105, 0.5217391304347826, 0.5409836065573771]","[0, 1, 1]",0.4869109947643979,1
20190615-W-s_Hertogenbosch-SF-Elena_Rybakina-Kiki_Bertens,1,1,0,0,1,0,"[0.5102040816326531, 0.5416666666666666]","[1, 1]",0.5289256198347108,1
20190614-W-s_Hertogenbosch-QF-Natalia_Vikhlyantseva-Kiki_Bertens,1,1,0,0,1,0,"[0.5357142857142857, 0.5892857142857143]","[1, 1]",0.5625,1
20190613-W-s_Hertogenbosch-R16-Kiki_Bertens-Arantxa_Rus,1,0,0,0,1,0,"[0.46153846153846156, 0.4576271186440678]","[0, 0]",0.45985401459854014,0
20190611-W-s_Hertogenbosch-R32-Johanna_Larsson-Kiki_Bertens,1,1,0,0,1,0,"[0.5714285714285714, 0.6666666666666666]","[1, 1]",0.6153846153846154,1
20190610-W-s_Hertogenbosch-R32-Arantxa_Rus-Bibiane_Schoofs,0,1,0,0,1,0,"[0.4788732394366197, 0.4492753623188406]","[0, 0]",0.4642857142857143,0
20190531-W-Roland_Garros-R32-Carla_Suarez_Navarro-Marketa_Vondrousova,1,0,0,1,0,0,"[0.5308641975308642, 0.5517241379310345]","[1, 1]",0.539568345323741,1
20190530-W-Roland_Garros-R64-Ashleigh_Barty-Danielle_Rose_Collins,1,1,0,1,0,0,"[0.46153846153846156, 0.36585365853658536]","[0, 0]",0.42857142857142855,0
20190528-W-Roland_Garros-R128-Simona_Halep-Ajla_Tomljanovic,1,1,0,1,0,0,"[0.43137254901960786, 0.5714285714285714, 0.3488372093023256]","[0, 1, 0]",0.46,0
20190527-W-Roland_Garros-R128-Marie_Bouzkova-Bianca_Andreescu,1,1,0,1,0,0,"[0.5, 0.5362318840579711, 0.5454545454545454]","[0, 1, 1]",0.524390243902439,1
20190527-W-Roland_Garros-R128-Kiki_Bertens-Pauline_Parmentier,1,1,0,1,0,0,"[0.42857142857142855, 0.43636363636363634]","[0, 0]",0.432,0
20190526-W-Roland_Garros-R128-Venus_Williams-Elina_Svitolina,1,1,0,1,0,0,"[0.5740740740740741, 0.576271186440678]","[1, 1]",0.5752212389380531,1
20190522-W-Strasbourg-R32-Diana_Marcinkevica-Daria_Gavrilova,1,1,0,1,0,0,"[0.5434782608695652, 0.5238095238095238]","[1, 1]",0.5329949238578681,1
20190522-W-Strasbourg-R16-Aryna_Sabalenka-Laura_Siegemund,1,1,0,1,0,0,"[0.45, 0.40350877192982454]","[0, 0]",0.42735042735042733,0
20190520-W-Strasbourg-R32-Chloe_Paquet-Sofia_Kenin,1,1,0,1,0,0,"[0.43548387096774194, 0.4642857142857143]","[0, 0]",0.4491525423728814,0
20190518-W-Rome-SF-Kiki_Bertens-Johanna_Konta,1,1,0,1,0,0,"[0.4578313253012048, 0.5238095238095238, 0.6122448979591837]","[0, 1, 1]",0.5185185185185185,1
20190517-W-Rome-QF-Marketa_Vondrousova-Johanna_Konta,0,1,0,1,0,0,"[0.5555555555555556, 0.45614035087719296, 0.6274509803921569]","[1, 0, 1]",0.543859649122807,1
20190517-W-Rome-QF-Maria_Sakkari-Kristina_Mladenovic,1,1,0,1,0,0,"[0.5588235294117647, 0.43548387096774194, 0.2647058823529412]","[1, 0, 0]",0.45121951219512196,0
20190516-W-Rome-R32-Amanda_Anisimova-Kiki_Bertens,1,1,0,1,0,0,"[0.6170212765957447, 0.463768115942029, 0.5285714285714286]","[1, 0, 1]",0.5268817204301075,1
20190516-W-Rome-R16-Carla_Suarez_Navarro-Kiki_Bertens,1,1,0,1,0,0,"[0.5151515151515151, 0.3055555555555556, 0.6086956521739131]","[1, 0, 1]",0.49324324324324326,1
20190514-W-Rome-R32-Karolina_Pliskova-Ajla_Tomljanovic,1,1,0,1,0,0,"[0.4264705882352941, 0.46153846153846156]","[0, 0]",0.44166666666666665,0
20190513-W-Rome-R64-Elisabetta_Cocciaretto-Amanda_Anisimova,1,1,0,1,0,0,"[0.5645161290322581, 0.5689655172413793]","[1, 1]",0.5666666666666667,1
20190513-W-Rome-R64-Aliaksandra_Sasnovich-Dominika_Cibulkova,1,1,0,1,0,0,"[0.5535714285714286, 0.55]","[1, 1]",0.5517241379310345,1
20190510-W-Madrid-SF-Sloane_Stephens-Kiki_Bertens,1,1,0,1,0,0,"[0.5714285714285714, 0.5]","[1, 1]",0.5298507462686567,1
20190509-W-Madrid-QF-Sloane_Stephens-Petra_Martic,1,1,0,1,0,0,"[0.4166666666666667, 0.4262295081967213]","[0, 0]",0.4214876033057851,0
20190509-W-Madrid-QF-Petra_Kvitova-Kiki_Bertens,0,1,0,1,0,0,"[0.6078431372549019, 0.5606060606060606]","[1, 1]",0.5811965811965812,1
20190509-W-Madrid-QF-Naomi_Osaka-Belinda_Bencic,1,1,0,1,0,0,"[0.4339622641509434, 0.6037735849056604, 0.5384615384615384]","[0, 1, 1]",0.5271739130434783,1
20190508-W-Madrid-R16-Anastasija_Sevastova-Kiki_Bertens,1,1,0,1,0,0,"[0.6666666666666666, 0.603448275862069]","[1, 1]",0.6288659793814433,1
20190506-W-Madrid-R32-Kiki_Bertens-Jelena_Ostapenko,1,1,0,1,0,0,"[0.4626865671641791, 0.37735849056603776]","[0, 0]",0.425,0
20190505-W-Madrid-R64-Maria_Sakkari-Carla_Suarez_Navarro,1,1,0,1,0,0,"[0.5964912280701754, 0.5714285714285714]","[1, 1]",0.584070796460177,1
20190504-W-Prague-F-Jil_Belen_Teichmann-Karolina_Muchova,0,1,0,1,0,0,"[0.4782608695652174, 0.53125, 0.44642857142857145]","[0, 1, 0]",0.4858490566037736,0
20190504-W-Madrid-R64-Kiki_Bertens-Katerina_Siniakova,1,1,0,1,0,0,"[0.4117647058823529, 0.41509433962264153]","[0, 0]",0.41346153846153844,0
20190504-W-Madrid-R64-Anett_Kontaveit-Aliaksandra_Sasnovich,1,1,0,1,0,0,"[0.2571428571428571, 0.5769230769230769, 0.6341463414634146]","[0, 1, 1]",0.5078125,1
20190501-W-Rabat-R16-Su_Wei_Hsieh-Lara_Arruabarrena,1,1,0,1,0,0,"[0.5217391304347826, 0.45, 0.42857142857142855]","[1, 0, 0]",0.4696969696969697,0
20190429-W-Rabat-R32-Yulia_Putintseva-Tamara_Zidansek,1,1,0,1,0,0,"[0.43636363636363634, 0.5138888888888888, 0.5636363636363636]","[0, 1, 1]",0.5054945054945055,1
20190427-W-Stuttgart-SF-Petra_Kvitova-Kiki_Bertens,0,1,0,1,0,0,"[0.47560975609756095, 0.5652173913043478, 0.3170731707317073]","[0, 1, 0]",0.46153846153846156,0
20190426-W-Stuttgart-QF-Kiki_Bertens-Angelique_Kerber,1,0,0,1,0,0,"[0.4339622641509434, 0.45588235294117646]","[0, 0]",0.4462809917355372,0
20190425-W-Stuttgart-R16-Laura_Siegemund-Anastasija_Sevastova,1,1,0,1,0,0,"[0.5268817204301075, 0.5735294117647058]","[1, 1]",0.546583850931677,1
20190425-W-Stuttgart-R16-Kiki_Bertens-Belinda_Bencic,1,1,0,1,0,0,"[0.53125, 0.40384615384615385, 0.43333333333333335]","[1, 0, 0]",0.4602272727272727,0
20190423-W-Stuttgart-R32-Anna_Lena_Friedsam-Kiki_Bertens,1,1,0,1,0,0,"[0.5425531914893617, 0.6521739130434783]","[1, 1]",0.5785714285714286,1
20190423-W-Stuttgart-R32-Andrea_Petkovic-Sara_Sorribes_Tormo,1,1,0,1,0,0,"[0.42857142857142855, 0.47368421052631576]","[0, 0]",0.45695364238410596,0
20190419-W-ITF_Dothan-QF-Elena_Gabriela_Ruse-Usue_Maitane_Arconada,1,1,0,1,0,0,"[0.41935483870967744, 0.37777777777777777]","[0, 0]",0.40186915887850466,0
20190414-W-ITF_Istanbul-F-Vitalia_Diatchenko-Ankita_Raina,1,1,1,0,0,0,"[0.39285714285714285, 0.2857142857142857]","[0, 0]",0.3516483516483517,0
